date,pm25,pm10,o3,no2,so2,co
6/30/2018,82,38,56,19,5,6
7/1/2018,85,40,60,18,7,7
1/2/2018,128,51,38,12,3,5
1/3/2018,94,41,38,13,4,5
1/4/2018,72,36,32,19,5,8
1/5/2018,79,38,24,20,4,7
1/6/2018,112,22,22,16,2,7
1/7/2018,54,15,24,23,1,8
1/8/2018,45,24,17,26,2,10
1/9/2018,67,36,21,17,3,8
1/10/2018,64,41,28,15,6,5
1/11/2018,71,36,36,11,5,3
1/12/2018,67,45,35,10,5,4
1/13/2018,78,38,32,9,4,3
1/14/2018,75,38,32,18,3,3
1/15/2018,67,50,37,23,7,4
1/16/2018,106,41,32,23,7,4
1/17/2018,106,60,39,25,7,6
1/18/2018,145,53,36,17,5,5
1/19/2018,140,46,33,16,6,5
1/20/2018,122,51,43,15,8,6
1/21/2018,120,58,41,15,8,7
1/22/2018,142,57,38,15,9,8
1/23/2018,129,39,43,10,6,5
1/24/2018,66,40,33,11,4,5
1/25/2018,82,25,32,9,4,5
1/26/2018,52,31,27,12,3,5
1/27/2018,55,30,26,10,3,5
1/28/2018,49,36,22,16,5,6
1/29/2018,79,21,17,14,3,7
1/30/2018,58,34,19,14,2,9
1/31/2018,87,17,20,20,1,9
2/1/2018,60,31,22,12,3,7
2/2/2018,60,40,22,18,2,7
2/3/2018,89,43,24,11,2,6
2/4/2018,89,58,23,14,5,9
2/5/2018,150,43,27,10,4,7
2/6/2018,110,38,33,10,5,7
2/7/2018,82,45,31,13,4,6
2/8/2018,90,41,35,9,4,4
2/9/2018,82,49,39,13,3,4
2/10/2018,121,27,36,13,1,6
2/11/2018,120,46,31,9,2,5
2/12/2018,108,74,37,8,4,4
2/13/2018,94,67,40,9,4,3
2/14/2018,86,55,38,15,5,4
2/15/2018,88,54,35,23,5,5
2/16/2018,114,59,32,9,6,4
2/17/2018,139,31,32,4,3,4
2/18/2018,74,36,35,6,4,4
2/19/2018,61,48,34,25,6,6
2/20/2018,113,18,33,6,3,4
2/21/2018,55,16,32,6,3,4
2/22/2018,35,17,30,8,2,5
2/23/2018,47,24,32,7,3,5
2/24/2018,59,46,35,15,4,5
2/25/2018,99,29,31,9,4,5
2/26/2018,64,17,32,7,3,4
2/27/2018,37,37,40,10,3,5
2/28/2018,71,49,32,19,5,6
3/1/2018,106,36,30,17,4,7
3/2/2018,87,36,38,13,4,6
3/3/2018,85,44,33,13,5,8
3/4/2018,139,50,27,28,5,9
3/5/2018,123,54,22,19,5,7
3/6/2018,84,26,31,9,3,3
3/7/2018,41,22,25,10,4,3
3/8/2018,52,21,21,15,3,7
3/9/2018,60,33,30,8,3,6
3/10/2018,65,51,45,9,4,7
3/11/2018,114,37,42,12,4,5
3/12/2018,54,42,39,20,6,6
3/13/2018,94,43,42,21,6,6
3/14/2018,105,67,33,38,7,7
3/15/2018,135,75,22,59,5,10
3/16/2018,182,46,41,13,4,6
3/17/2018,125,35,37,10,3,5
3/18/2018,70,49,40,17,5,5
3/19/2018,99,45,35,27,3,7
3/20/2018,87,21,35,14,3,6
3/21/2018,57,29,43,9,2,6
3/22/2018,40,38,50,11,5,4
3/23/2018,65,55,58,15,6,5
3/24/2018,100,60,46,22,5,5
3/25/2018,99,57,45,13,4,5
3/26/2018,105,52,41,22,5,5
3/27/2018,103,39,42,10,5,5
3/28/2018,92,41,46,12,7,5
3/29/2018,84,42,42,16,5,6
3/30/2018,80,44,35,15,4,5
3/31/2018,57,36,36,10,4,5
4/1/2018,65,59,37,14,5,6
10/2/2017,61,38,52,10,5,6
10/3/2017,85,40,50,11,7,6
10/4/2017,83,33,39,7,3,4
10/5/2017,55,32,39,9,4,4
10/6/2017,46,41,46,10,4,4
10/7/2017,72,32,42,9,3,4
10/8/2017,67,36,35,8,3,2
10/9/2017,55,30,27,9,3,2
10/10/2017,46,29,29,8,4,1
10/11/2017,44,28,36,6,3,1
10/12/2017,36,31,41,5,3,2
10/13/2017,37,36,35,5,3,2
10/14/2017,39,22,30,6,2,3
10/15/2017,37,23,32,9,4,3
10/16/2017,38,30,36,11,6,3
10/17/2017,62,26,37,9,4,3
10/18/2017,43,25,38,7,4,3
10/19/2017,41,46,43,9,5,3
10/20/2017,72,26,36,10,2,4
10/21/2017,59,26,40,5,2,5
10/22/2017,51,42,60,9,4,6
10/23/2017,76,56,57,11,5,7
10/24/2017,101,55,61,7,4,7
10/25/2017,97,45,56,7,4,4
10/26/2017,77,38,48,9,3,3
10/27/2017,70,43,61,8,4,3
10/28/2017,72,53,72,13,5,4
10/29/2017,95,64,58,17,5,4
10/30/2017,104,60,47,6,3,5
10/31/2017,108,35,45,9,3,3
11/1/2017,63,39,45,14,5,4
11/2/2017,65,49,47,20,7,5
11/3/2017,84,51,54,11,5,4
11/4/2017,87,68,57,7,5,6
11/5/2017,124,29,49,8,2,4
11/6/2017,63,43,36,19,3,5
11/7/2017,77,55,34,28,10,8
11/8/2017,112,26,31,13,5,5
11/9/2017,67,50,45,9,5,5
11/10/2017,76,46,50,11,4,5
11/11/2017,72,53,43,11,5,6
11/12/2017,93,39,39,9,5,5
11/13/2017,78,29,33,14,3,5
11/14/2017,65,36,40,16,5,6
11/15/2017,81,31,38,12,5,4
11/16/2017,70,36,47,12,4,5
11/17/2017,73,43,52,18,7,6
11/18/2017,88,47,36,17,5,5
11/19/2017,77,19,27,9,2,4
11/20/2017,48,16,25,11,1,4
11/21/2017,40,13,26,11,1,5
11/22/2017,39,31,32,18,4,6
11/23/2017,63,39,32,9,4,6
11/24/2017,72,49,35,11,4,6
11/25/2017,109,19,30,19,1,6
11/26/2017,54,32,22,26,6,5
11/27/2017,64,48,30,15,5,4
11/28/2017,74,49,34,24,5,4
11/29/2017,87,57,29,25,9,6
11/30/2017,108,24,28,10,3,4
12/1/2017,48,24,30,10,3,4
12/2/2017,45,33,34,10,3,5
12/3/2017,58,30,38,11,3,5
12/4/2017,59,43,35,13,6,5
12/5/2017,76,60,44,9,5,8
12/6/2017,129,54,39,10,5,6
12/7/2017,135,50,34,17,5,4
12/8/2017,105,63,39,13,8,4
12/9/2017,125,53,39,12,5,5
12/10/2017,137,60,37,26,8,5
12/11/2017,138,64,43,14,7,3
12/12/2017,113,39,35,12,3,2
12/13/2017,76,24,30,10,2,2
12/14/2017,58,31,31,10,2,3
12/15/2017,57,29,28,13,2,4
12/16/2017,60,29,25,17,4,5
12/17/2017,68,33,31,12,5,6
12/18/2017,72,43,32,14,4,5
12/19/2017,87,52,35,12,5,5
12/20/2017,91,45,34,12,4,5
12/21/2017,85,89,41,11,5,5
12/22/2017,91,46,45,20,5,5
12/23/2017,92,59,36,30,9,7
12/24/2017,132,58,40,25,8,7
12/25/2017,131,66,0,11,7,7
12/26/2017,132,60,44,19,6,7
12/27/2017,110,48,40,10,3,4
12/28/2017,80,53,33,30,3,4
12/29/2017,99,42,34,18,4,5
12/30/2017,90,37,36,16,4,4
12/31/2017,76,52,31,12,7,6
1/1/2018,110,68,39,7,5,7
7/2/2017,19,13,23,5,3,2
7/3/2017,29,13,20,5,3,2
7/4/2017,25,14,0,5,4,2
7/5/2017,29,15,18,7,2,3
7/6/2017,20,21,23,7,3,3
7/7/2017,40,15,24,7,3,3
7/8/2017,25,15,24,12,2,4
7/9/2017,31,15,23,6,3,3
7/10/2017,39,17,24,6,4,3
7/11/2017,28,21,0,6,4,3
7/12/2017,51,16,23,5,3,3
7/13/2017,28,17,25,6,4,3
7/14/2017,34,13,19,5,3,3
7/15/2017,27,18,22,7,2,3
7/16/2017,26,24,42,5,3,3
7/17/2017,53,16,33,7,2,3
7/18/2017,22,24,31,10,3,4
7/19/2017,39,24,30,6,2,4
7/20/2017,51,28,30,10,3,5
7/21/2017,50,29,43,11,4,4
7/22/2017,61,37,55,9,4,4
7/23/2017,62,23,37,7,3,3
7/24/2017,52,24,37,7,3,3
7/25/2017,46,29,37,11,4,4
7/26/2017,46,32,53,13,5,4
7/27/2017,71,22,32,7,2,3
7/28/2017,33,36,38,8,4,4
7/29/2017,68,28,31,8,2,3
7/30/2017,45,19,31,8,2,4
7/31/2017,43,21,36,6,1,5
8/1/2017,67,17,38,8,2,5
8/2/2017,46,29,31,10,2,4
8/3/2017,59,27,36,10,3,4
8/4/2017,66,25,31,7,2,3
8/5/2017,53,28,38,7,3,4
8/6/2017,58,40,47,10,4,5
8/7/2017,79,44,47,9,3,5
8/8/2017,84,25,40,6,3,4
8/9/2017,59,23,34,5,2,4
8/10/2017,51,28,33,7,3,4
8/11/2017,49,35,41,10,5,4
8/12/2017,69,28,38,6,2,4
8/13/2017,53,30,40,7,3,4
8/14/2017,62,34,42,9,5,5
8/15/2017,67,37,53,12,5,5
8/16/2017,69,36,54,12,4,5
8/17/2017,69,23,37,15,5,4
8/18/2017,53,42,53,16,6,5
8/19/2017,76,29,43,14,5,3
8/20/2017,55,39,48,14,5,4
8/21/2017,72,48,62,14,5,4
8/22/2017,81,35,36,6,2,3
8/23/2017,40,20,24,7,2,3
8/24/2017,34,19,22,8,23,3
8/25/2017,33,28,37,10,4,4
8/26/2017,51,28,38,7,4,3
8/27/2017,45,8,26,6,3,2
8/28/2017,16,15,36,9,3,3
8/29/2017,38,26,44,11,4,4
8/30/2017,56,18,40,6,3,3
8/31/2017,29,25,37,6,2,3
9/1/2017,37,27,37,6,2,4
9/2/2017,56,26,40,6,2,5
9/3/2017,47,18,35,7,2,5
9/4/2017,50,14,31,5,2,4
9/5/2017,51,18,29,9,3,4
9/6/2017,56,19,0,12,3,4
9/7/2017,24,0,0,0,0,0
9/12/2017,70,38,40,11,6,5
9/13/2017,76,32,43,7,4,5
9/14/2017,50,34,59,11,4,5
9/15/2017,61,46,80,13,7,6
9/16/2017,84,38,65,15,5,6
9/17/2017,79,43,62,14,6,6
9/18/2017,59,37,55,5,4,5
9/19/2017,82,44,66,8,7,6
9/20/2017,85,51,77,12,6,6
9/21/2017,95,51,67,11,6,5
9/22/2017,113,40,47,7,5,5
9/23/2017,94,31,52,7,5,4
9/24/2017,68,16,37,5,4,4
9/25/2017,45,15,30,6,4,4
9/26/2017,39,30,41,12,6,5
9/27/2017,55,41,48,13,7,6
9/28/2017,80,42,41,14,5,5
9/29/2017,73,33,44,9,4,5
9/30/2017,54,31,50,8,4,5
10/1/2017,63,30,48,7,4,5
4/2/2017,82,65,0,14,7,7
4/3/2017,113,62,49,20,6,7
4/4/2017,100,57,58,15,7,6
4/5/2017,101,63,47,26,8,7
4/6/2017,113,44,35,13,5,3
4/7/2017,61,33,25,10,4,3
4/8/2017,56,35,24,12,3,4
4/9/2017,61,39,25,13,4,5
4/10/2017,60,30,21,4,3,4
4/11/2017,51,31,28,8,4,6
4/12/2017,64,28,35,11,4,9
4/13/2017,40,59,0,19,6,5
4/14/2017,69,63,33,37,9,5
4/15/2017,81,78,24,50,9,8
4/16/2017,133,59,19,31,5,7
4/17/2017,102,20,17,7,4,3
4/18/2017,31,50,30,18,5,4
4/19/2017,93,42,26,14,5,4
4/20/2017,91,33,0,12,5,4
4/21/2017,67,31,20,11,4,3
4/22/2017,70,38,29,9,3,4
4/23/2017,51,65,42,9,4,4
4/24/2017,86,61,0,9,5,4
4/25/2017,87,52,35,18,4,5
4/26/2017,98,64,36,22,10,7
4/27/2017,121,20,34,10,3,4
4/28/2017,27,35,48,8,5,5
4/29/2017,56,52,53,18,6,6
4/30/2017,73,59,51,22,9,7
5/1/2017,110,61,52,15,8,7
5/2/2017,116,36,44,19,4,6
5/3/2017,90,34,26,11,3,6
5/4/2017,84,41,25,10,3,5
5/5/2017,86,49,25,15,6,5
5/6/2017,101,27,33,6,4,6
5/7/2017,60,30,35,6,4,5
5/8/2017,59,90,38,7,6,5
5/9/2017,106,37,36,10,5,5
5/10/2017,59,52,39,13,7,5
5/11/2017,79,52,42,15,7,5
5/12/2017,88,27,26,6,3,3
5/13/2017,39,39,24,15,7,2
5/14/2017,70,39,39,9,7,2
5/15/2017,80,25,36,10,4,3
5/16/2017,58,14,30,9,2,3
5/17/2017,35,39,38,11,4,4
5/18/2017,75,38,42,8,4,3
5/19/2017,62,38,39,9,3,3
5/20/2017,68,34,43,10,3,3
5/21/2017,78,28,39,8,4,3
5/22/2017,49,34,36,8,5,2
5/23/2017,56,23,31,7,4,3
5/24/2017,33,37,31,12,4,5
5/25/2017,67,25,41,7,3,5
5/26/2017,56,40,37,11,6,4
5/27/2017,51,40,49,10,4,4
5/28/2017,64,45,50,7,4,4
5/29/2017,79,29,41,7,3,3
5/30/2017,35,27,34,9,4,3
5/31/2017,45,37,28,11,5,4
6/1/2017,109,36,23,5,3,3
6/2/2017,65,29,19,6,2,3
6/3/2017,49,24,24,13,4,5
6/4/2017,59,20,24,8,4,4
6/5/2017,42,27,35,9,3,4
6/6/2017,68,41,27,9,3,5
6/7/2017,81,26,20,9,4,3
6/8/2017,94,34,29,7,5,4
6/9/2017,67,30,33,5,4,3
6/10/2017,74,18,31,5,4,2
6/11/2017,54,14,14,5,3,2
6/12/2017,43,19,14,6,4,2
6/13/2017,46,15,16,4,2,2
6/14/2017,44,19,26,11,3,4
6/15/2017,47,14,34,13,2,3
6/16/2017,48,22,33,16,3,4
6/17/2017,55,15,33,12,3,4
6/18/2017,51,12,0,13,2,3
6/19/2017,49,22,31,8,3,3
6/20/2017,54,14,24,4,2,2
6/21/2017,46,18,20,4,2,2
6/22/2017,32,18,18,4,2,2
6/23/2017,57,15,23,4,3,2
6/24/2017,39,16,23,4,3,2
6/25/2017,34,20,27,4,3,2
6/26/2017,42,24,26,7,3,3
6/27/2017,44,36,27,13,5,4
6/28/2017,52,35,36,13,5,4
6/29/2017,79,20,33,8,4,3
6/30/2017,43,17,24,7,3,3
7/1/2017,43,12,24,5,3,2
1/3/2017,138,59,43,21,8,6
1/4/2017,127,69,36,29,8,6
1/5/2017,138,66,37,29,9,6
1/6/2017,128,57,31,26,6,6
1/7/2017,122,47,32,24,7,7
1/8/2017,95,52,34,24,6,8
1/9/2017,103,38,36,10,5,8
1/10/2017,87,49,44,11,5,8
1/11/2017,120,62,34,16,5,8
1/12/2017,147,50,25,21,8,9
1/13/2017,118,21,22,17,3,8
1/14/2017,65,52,31,11,5,8
1/15/2017,105,32,33,14,4,7
1/16/2017,85,28,32,12,3,7
1/17/2017,63,31,32,14,4,5
1/18/2017,79,49,22,25,5,5
1/19/2017,115,20,22,18,3,6
1/20/2017,91,30,24,11,2,6
1/21/2017,77,46,34,9,4,6
1/22/2017,109,49,42,11,5,7
1/23/2017,114,49,38,7,5,6
1/24/2017,125,41,37,7,3,4
1/25/2017,70,28,36,7,3,3
1/26/2017,59,35,37,6,3,3
1/27/2017,79,39,38,7,4,4
1/28/2017,82,48,37,7,4,3
1/29/2017,108,46,33,21,3,4
1/30/2017,105,25,27,11,2,6
1/31/2017,67,31,27,6,3,4
2/1/2017,74,24,35,5,2,4
2/2/2017,50,29,35,5,3,4
2/3/2017,73,29,32,14,3,5
2/4/2017,65,41,34,21,4,5
2/5/2017,78,41,32,12,4,5
2/6/2017,93,51,40,7,4,7
2/7/2017,103,47,39,6,3,5
2/8/2017,75,45,33,17,4,4
2/9/2017,67,30,32,10,3,7
2/10/2017,68,50,34,9,4,7
2/11/2017,121,53,41,9,6,7
2/12/2017,107,42,41,10,6,5
2/13/2017,76,40,41,15,4,4
2/14/2017,73,41,47,12,4,4
2/15/2017,72,41,45,17,4,4
2/16/2017,71,53,44,26,8,5
2/17/2017,124,66,43,31,9,6
2/18/2017,118,66,56,14,5,6
2/19/2017,143,57,49,14,3,5
2/20/2017,111,59,42,24,5,7
2/21/2017,136,32,36,10,3,5
2/22/2017,60,25,28,25,4,7
2/23/2017,69,24,20,20,3,8
2/24/2017,59,34,24,17,3,8
2/25/2017,80,24,21,21,4,9
2/26/2017,83,29,26,15,5,7
2/27/2017,76,53,44,13,6,5
2/28/2017,121,67,48,21,7,6
3/1/2017,149,84,59,31,9,8
3/2/2017,171,74,47,28,6,6
3/3/2017,111,59,0,13,5,5
3/4/2017,90,73,36,34,9,6
3/5/2017,126,66,34,31,8,6
3/6/2017,109,47,39,18,4,5
3/7/2017,85,60,37,19,6,6
3/8/2017,140,67,36,22,8,7
3/9/2017,138,67,42,25,7,7
3/10/2017,133,23,34,21,2,6
3/11/2017,68,26,38,18,4,5
3/12/2017,47,53,37,22,8,5
3/13/2017,118,55,36,28,6,5
3/14/2017,120,30,0,11,4,3
3/15/2017,48,51,37,13,6,3
3/16/2017,67,46,33,27,4,4
3/17/2017,102,55,28,23,6,4
3/18/2017,108,66,28,28,9,5
3/19/2017,135,50,30,18,6,6
3/20/2017,102,53,32,31,6,6
3/21/2017,124,47,36,18,6,9
3/22/2017,107,54,34,20,5,4
3/23/2017,91,42,44,20,4,3
3/24/2017,111,36,51,10,5,3
3/25/2017,59,34,38,18,5,6
3/26/2017,75,53,29,21,6,7
3/27/2017,76,69,43,23,8,7
3/28/2017,94,72,54,22,7,7
3/29/2017,118,77,0,18,9,7
3/30/2017,140,75,53,22,9,7
3/31/2017,126,63,46,30,6,7
4/1/2017,116,43,46,5,4,6
10/2/2016,57,29,32,14,6,5
10/3/2016,50,32,41,12,6,5
10/4/2016,53,35,60,11,6,6
10/5/2016,61,35,64,10,7,7
10/6/2016,61,29,42,9,4,6
10/7/2016,51,30,30,9,5,5
10/8/2016,51,34,32,13,5,6
10/9/2016,56,13,32,8,3,5
10/10/2016,42,11,28,11,3,5
10/12/2016,48,29,29,13,5,5
10/13/2016,48,41,41,14,6,6
10/14/2016,62,48,55,12,5,5
10/15/2016,78,31,33,13,3,4
10/16/2016,63,24,22,11,4,4
10/17/2016,55,33,25,9,5,4
10/18/2016,47,29,22,9,5,5
10/19/2016,48,37,19,9,4,6
10/20/2016,50,39,15,5,5,5
10/21/2016,52,40,21,8,6,5
10/22/2016,63,28,24,4,3,5
10/23/2016,59,40,37,11,5,7
10/24/2016,74,38,28,15,5,6
10/25/2016,59,41,39,14,5,6
10/26/2016,77,34,46,10,6,5
10/27/2016,75,50,49,14,7,6
10/28/2016,112,62,48,10,8,6
10/29/2016,140,46,38,7,5,5
10/30/2016,103,36,28,9,4,4
10/31/2016,67,37,36,8,4,4
11/1/2016,60,47,40,8,4,5
11/2/2016,65,36,37,8,4,5
11/3/2016,53,39,32,10,4,4
11/4/2016,60,50,42,13,4,4
11/5/2016,86,57,48,21,6,5
11/6/2016,108,56,40,18,7,5
11/7/2016,113,48,42,16,6,5
11/8/2016,93,53,39,13,8,7
11/9/2016,87,38,33,10,3,7
11/10/2016,56,32,31,19,4,4
11/11/2016,58,38,36,15,4,4
11/12/2016,65,57,40,23,6,4
11/13/2016,100,73,76,20,9,6
11/14/2016,146,80,62,28,9,8
11/15/2016,163,64,43,15,6,7
11/16/2016,146,51,42,11,5,5
11/17/2016,99,48,44,12,5,5
11/18/2016,89,57,46,22,6,5
11/19/2016,105,72,0,27,8,7
11/20/2016,135,68,27,20,8,5
11/21/2016,104,30,26,20,3,4
11/22/2016,61,44,23,20,7,7
11/23/2016,86,57,23,11,4,4
11/24/2016,57,36,24,14,5,5
11/25/2016,57,26,21,17,3,6
11/26/2016,59,34,16,27,4,7
11/27/2016,68,37,16,16,4,7
11/28/2016,57,56,33,10,4,5
11/29/2016,81,60,30,11,3,4
11/30/2016,95,47,26,23,5,4
12/1/2016,81,49,22,20,6,5
12/2/2016,89,50,30,12,4,4
12/3/2016,93,46,32,17,5,4
12/4/2016,83,54,33,24,7,5
12/5/2016,109,63,35,19,9,5
12/6/2016,108,80,34,16,8,6
12/7/2016,153,58,38,15,5,6
12/8/2016,131,58,44,19,6,5
12/9/2016,109,64,39,26,7,5
12/10/2016,121,67,41,17,5,7
12/11/2016,132,52,33,15,5,5
12/12/2016,97,49,31,26,6,6
12/13/2016,94,71,47,26,10,7
12/14/2016,134,49,30,15,6,6
12/15/2016,92,46,24,16,5,7
12/16/2016,84,54,31,13,6,5
12/17/2016,96,52,35,20,4,6
12/18/2016,103,49,40,26,6,6
12/19/2016,85,61,45,27,9,7
12/20/2016,119,62,40,28,7,7
12/21/2016,106,61,25,34,7,8
12/22/2016,118,25,20,24,4,8
12/23/2016,66,42,36,11,5,7
12/24/2016,80,51,36,13,5,7
12/25/2016,97,40,30,25,4,7
12/26/2016,85,50,34,21,9,7
12/27/2016,103,32,28,17,5,8
12/28/2016,64,34,26,14,4,7
12/29/2016,73,43,36,14,5,6
12/30/2016,77,49,33,15,4,7
12/31/2016,107,48,29,23,4,7
1/1/2017,83,0,0,0,0,0
7/2/2016,37,15,8,6,5,2
7/3/2016,25,15,10,5,4,2
7/4/2016,30,14,8,4,5,3
7/5/2016,29,15,9,7,4,2
7/6/2016,23,38,13,10,6,3
7/7/2016,42,31,16,8,4,2
7/8/2016,29,24,8,9,4,3
7/9/2016,25,9,5,8,3,3
7/10/2016,28,27,16,7,5,4
7/11/2016,52,17,20,4,4,3
7/12/2016,41,15,16,5,4,3
7/13/2016,34,17,20,5,4,3
7/14/2016,40,23,20,9,3,4
7/15/2016,48,32,21,5,3,3
7/16/2016,54,36,30,8,4,4
7/17/2016,60,39,38,12,6,5
7/18/2016,65,35,24,16,6,5
7/19/2016,62,18,16,8,4,3
7/20/2016,42,17,15,7,4,3
7/21/2016,36,19,19,9,6,3
7/22/2016,38,39,41,12,8,4
7/23/2016,68,49,40,17,8,5
7/24/2016,94,30,42,15,6,4
7/25/2016,73,36,59,14,7,4
7/26/2016,76,22,39,14,9,3
7/27/2016,52,36,45,12,7,4
7/28/2016,57,51,73,22,8,6
7/29/2016,83,64,110,24,15,8
7/30/2016,96,58,91,18,10,7
7/31/2016,102,41,67,12,5,6
8/1/2016,68,30,31,9,3,5
8/2/2016,42,26,24,8,4,5
8/3/2016,48,17,23,9,4,5
8/4/2016,37,19,32,10,6,5
8/5/2016,39,45,62,24,9,8
8/6/2016,69,71,76,20,12,8
8/7/2016,125,54,89,18,9,8
8/8/2016,116,51,65,21,9,8
8/9/2016,81,25,47,13,6,6
8/10/2016,66,32,32,16,7,5
8/11/2016,61,25,26,21,5,5
8/12/2016,53,12,23,8,4,4
8/13/2016,44,15,22,16,4,3
8/14/2016,49,22,31,10,5,2
8/15/2016,50,18,27,10,5,2
8/16/2016,42,14,30,11,4,4
8/17/2016,39,14,21,9,3,3
8/18/2016,45,14,19,10,4,3
8/19/2016,30,29,20,15,7,4
8/20/2016,53,41,32,17,9,6
8/21/2016,76,54,59,12,10,6
8/22/2016,99,48,66,12,7,5
8/23/2016,94,38,45,14,7,5
8/24/2016,73,40,59,14,7,5
8/25/2016,72,39,48,15,8,5
8/26/2016,74,38,42,17,6,5
8/27/2016,82,38,56,18,8,6
8/28/2016,73,30,43,13,5,6
8/29/2016,68,35,52,11,5,6
8/30/2016,60,46,77,13,7,6
8/31/2016,75,62,61,17,10,7
9/1/2016,126,56,58,10,7,6
9/2/2016,115,31,33,17,5,6
9/3/2016,62,40,43,13,7,6
9/4/2016,60,45,45,12,6,6
9/5/2016,85,41,41,13,5,6
9/6/2016,94,32,41,13,5,6
9/7/2016,70,29,32,13,5,6
9/8/2016,58,31,35,15,6,7
9/9/2016,68,31,41,13,5,6
9/10/2016,68,25,39,9,4,5
9/11/2016,61,14,32,9,3,4
9/12/2016,46,26,39,13,5,6
9/13/2016,43,25,52,10,4,5
9/14/2016,47,28,33,5,2,3
9/15/2016,38,0,20,2,2,0
9/16/2016,35,29,32,13,3,6
9/17/2016,69,35,45,18,4,6
9/18/2016,71,21,43,20,4,6
9/19/2016,46,34,54,12,5,5
9/20/2016,55,47,65,8,4,5
9/21/2016,67,42,61,8,4,4
9/22/2016,63,41,51,10,4,4
9/23/2016,65,38,50,7,4,4
9/24/2016,61,40,53,7,5,4
9/25/2016,67,50,64,9,5,5
9/26/2016,78,51,62,13,5,5
9/27/2016,77,30,39,11,3,3
9/28/2016,56,30,36,3,3,4
9/29/2016,67,37,60,10,4,7
9/30/2016,82,28,58,9,4,6
10/1/2016,67,29,32,15,5,6
4/2/2016,126,50,27,16,3,7
4/3/2016,119,52,25,20,2,8
4/4/2016,113,57,20,21,3,9
4/5/2016,125,33,20,9,2,7
4/6/2016,79,25,17,10,1,6
4/7/2016,60,26,15,7,1,5
4/8/2016,50,31,14,15,2,6
4/9/2016,70,26,15,13,1,6
4/10/2016,65,22,17,18,1,7
4/11/2016,48,21,19,10,2,5
4/12/2016,50,42,20,13,3,5
4/13/2016,62,20,26,22,2,7
4/14/2016,56,64,29,24,7,8
4/15/2016,93,48,40,16,2,7
4/16/2016,108,38,29,16,2,7
4/17/2016,84,52,30,17,4,9
4/18/2016,90,20,35,11,2,8
4/19/2016,57,31,38,8,2,4
4/20/2016,60,47,35,16,4,6
4/21/2016,85,45,30,17,2,7
4/22/2016,90,51,39,19,3,8
4/23/2016,106,25,27,17,2,5
4/24/2016,67,21,27,15,2,5
4/25/2016,50,28,30,16,3,5
4/26/2016,61,40,28,13,2,6
4/27/2016,81,31,28,14,2,5
4/28/2016,71,36,39,13,3,6
4/29/2016,77,49,45,6,3,5
4/30/2016,99,70,42,21,7,6
5/1/2016,136,37,34,22,2,8
5/2/2016,89,44,36,21,3,8
5/3/2016,99,42,43,14,4,6
5/4/2016,84,43,38,15,4,6
5/5/2016,92,34,26,8,3,5
5/6/2016,78,22,23,5,2,4
5/7/2016,65,30,29,10,4,5
5/8/2016,67,29,24,10,4,5
5/9/2016,67,22,20,9,3,4
5/10/2016,61,20,22,11,3,5
5/11/2016,46,35,34,10,3,8
5/12/2016,71,47,36,9,5,6
5/13/2016,92,53,36,15,6,6
5/14/2016,106,39,28,10,3,4
5/15/2016,68,35,25,10,4,4
5/16/2016,67,24,23,10,2,5
5/17/2016,52,38,33,6,3,4
5/18/2016,58,44,41,9,4,3
5/19/2016,68,61,40,12,8,5
5/20/2016,102,42,39,10,5,5
5/21/2016,87,40,25,19,4,7
5/22/2016,88,26,18,16,2,7
5/23/2016,56,28,30,13,4,6
5/24/2016,66,35,38,10,4,6
5/25/2016,68,40,0,9,4,6
5/26/2016,87,37,37,9,5,6
5/27/2016,90,34,29,14,5,5
5/28/2016,67,20,20,4,2,3
5/29/2016,44,21,26,6,2,4
5/30/2016,43,31,0,7,3,4
5/31/2016,64,35,31,12,5,5
6/1/2016,66,32,31,5,3,4
6/2/2016,61,32,32,8,4,5
6/3/2016,65,31,29,6,2,5
6/4/2016,61,30,29,11,3,5
6/5/2016,57,30,39,15,5,5
6/6/2016,50,30,35,10,3,7
6/7/2016,71,16,27,7,2,4
6/8/2016,42,29,37,9,4,4
6/9/2016,56,25,27,6,3,4
6/10/2016,63,46,24,8,4,4
6/11/2016,76,21,29,7,4,2
6/12/2016,50,12,20,3,2,1
6/13/2016,19,21,28,7,3,3
6/14/2016,36,23,18,6,3,5
6/15/2016,44,24,33,4,3,3
6/16/2016,52,22,13,3,3,3
6/17/2016,45,20,11,6,4,3
6/18/2016,43,20,7,10,4,3
6/19/2016,41,27,7,12,6,4
6/20/2016,55,18,10,4,4,2
6/21/2016,27,18,12,6,4,3
6/22/2016,35,26,21,6,5,3
6/23/2016,55,18,18,6,4,3
6/24/2016,45,19,19,5,4,3
6/25/2016,38,25,20,8,5,4
6/26/2016,44,35,19,12,6,5
6/27/2016,56,27,18,11,6,5
6/28/2016,58,16,12,3,4,4
6/29/2016,27,19,8,6,4,4
6/30/2016,28,21,12,8,5,3
7/1/2016,48,19,10,5,4,2
1/5/2016,135,75,10,28,3,9
1/6/2016,122,20,12,17,3,6
1/7/2016,67,36,16,11,3,5
1/8/2016,72,49,18,15,3,7
1/9/2016,116,42,0,12,3,7
1/10/2016,106,55,14,22,3,6
1/11/2016,120,17,10,20,1,6
1/12/2016,67,24,11,13,3,6
1/13/2016,66,38,14,13,3,6
